to	from	weight
ESE00019_s00033	LCP05531_SLR71	1.0
ESE00019_s00033	LCP06093_SLR83	0.9534883720930233
ESE00019_s00033	ESE01543_s01094	1.0
ESE00019_s00033	ESE00418_s00614	1.0
ESE00019_s00033	ESE00418_s00615	1.0
LCP05531_SLR71	LCP06093_SLR83	0.9534883720930233
LCP05531_SLR71	ESE01543_s01094	1.0
LCP05531_SLR71	ESE00418_s00614	1.0
LCP05531_SLR71	ESE00418_s00615	1.0
ESE01543_SLR55	ESE01543_SLR56	0.5263157923946247
ESE01543_SLR55	ESE00418_SLR28	0.5263157923946247
ESE01543_SLR55	LCP05531_s01802	0.5263157923946247
ESE01543_SLR55	ESE00418_SLR41	0.555555563940797
ESE01543_SLR55	ESE00019_SLR3	0.5263157923946247
ESE01543_SLR55	ESE00019_SLR9	0.5263157923946247
ESE01543_SLR55	ESE00019_SLR8	0.5263157923946247
ESE01543_SLR55	ESE01543_SLR43	0.4736842131551622
ESE01543_SLR44	ESE00019_SLR4	0.41228070175438597
ESE01543_SLR44	LCP06093_SLR79	0.325
ESE01543_SLR44	LCP06093_SLR78	0.4375
ESE01543_SLR44	ESE00418_SLR38	0.63125
ESE01543_SLR59	ESE00019_SLR11	0.7804878048780488
ESE01543_SLR59	LCP06093_SLR90	0.7846153846153846
ESE01543_SLR59	LCP05531_SLR72	0.9743589743589743
ESE01543_SLR59	ESE00418_SLR35	0.9575757575757575
ESE00418_SLR24	LCP06093_SLR88	0.35454545454545455
ESE00418_SLR24	ESE01543_SLR45	0.5300813008130081
ESE01543_SLR56	ESE00418_SLR28	0.9444444444444444
ESE01543_SLR56	LCP05531_s01802	0.9155844155844156
ESE01543_SLR56	ESE00418_SLR41	0.9444444586993548
ESE01543_SLR56	ESE00019_SLR3	0.711340206185567
ESE01543_SLR56	ESE00019_SLR9	0.9411764705882368
ESE01543_SLR56	ESE00019_SLR8	0.7710843373493976
LCP06093_SLR89	ESE00019_SLR6	0.9792284866468842
LCP06093_SLR89	ESE01543_s01103	0.46835443037974683
LCP06093_SLR89	ESE01543_SLR48	0.6074074074074074
LCP06093_SLR89	ESE00418_SLR32	0.6776859504132231
LCP06093_SLR89	ESE00418_s00610	0.6046511627906976
LCP06093_SLR89	LCP05531_SLR76	0.7454545454545455
LCP06093_SLR89	LCP05531_s01800	0.7180232558139535
ESE00019_SLR1	ESE00418_SLR37	1.0
ESE00019_s00028	LCP06093_SLR86	0.8813559322033898
ESE00019_s00021	ESE00418_s00607	1.0
ESE00019_s00021	ESE00019_SLR19	0.4298245614035088
ESE00019_s00021	LCP06093_SLR79	0.85
ESE00019_s00021	ESE01543_SLR54_1	0.42105263157894735
ESE00019_s00021	LCP05531_s01808	1.0
ESE00019_s00021	ESE01543_SLR54_2	1.0
ESE00418_s00607	ESE00019_SLR19	0.4298245614035088
ESE00418_s00607	LCP06093_SLR79	0.85
ESE00418_s00607	ESE01543_SLR54_1	0.42105263157894735
ESE00418_s00607	LCP05531_s01808	1.0
ESE00418_s00607	ESE01543_SLR54_2	1.0
ESE00019_SLR2	ESE01543_SLR54_1	0.6388888888888891
ESE00418_SLR28	LCP05531_s01802	0.9444444444444444
ESE00418_SLR28	ESE00418_SLR41	1.0
ESE00418_SLR28	ESE00019_SLR3	0.9444444444444444
ESE00418_SLR28	ESE00019_SLR9	0.9705882352941193
ESE00418_SLR28	ESE00019_SLR8	0.9259259259259259
LCP06093_SLR88	ESE01543_SLR45	0.4813008130081301
LCP06093_SLR88	ESE00019_SLR19	0.44992743105950656
LCP06093_SLR88	ESE00418_SLR31	0.821917808219178
LCP05531_s01802	ESE00418_SLR41	0.9444444586993548
LCP05531_s01802	ESE00019_SLR3	0.7010309278350515
LCP05531_s01802	ESE00019_SLR9	0.9411764705882368
LCP05531_s01802	ESE00019_SLR8	0.7590361445783133
ESE00019_SLR11	LCP06093_SLR90	0.9846153846153847
ESE00019_SLR11	LCP05531_SLR72	0.8141025641025641
ESE00019_SLR11	ESE00418_SLR35	0.7804878048780488
LCP06093_SLR85	ESE00019_SLR5	0.8347107438016529
ESE00418_SLR36	LCP05531_SLR69	0.9056603773584906
ESE00418_SLR36	ESE00019_SLR16	0.38461538461538464
ESE00418_SLR36	ESE01543_SLR49	1.0
ESE00418_s00606	ESE01543_SLR54_1	0.8692307692307693
ESE00418_s00606	LCP05531_SLR62	0.8080808080808081
LCP06093_SLR83	ESE01543_s01094	1.0
LCP06093_SLR83	ESE00418_s00614	0.9534883720930233
LCP06093_SLR83	ESE00418_s00615	0.9534883720930233
ESE00019_SLR17	LCP06093_SLR81	0.9852941176470589
ESE00019_SLR17	ESE01543_s01111	0.4117647058823529
ESE00019_SLR17	ESE00418_SLR23	0.5294117647058824
ESE00418_SLR41	ESE00019_SLR3	0.9444444586993548
ESE00418_SLR41	ESE00019_SLR9	0.9444444586993548
ESE00418_SLR41	ESE00019_SLR8	0.9444444586993548
ESE00418_SLR41	ESE01543_SLR43	0.555555563940797
LCP06093_SLR81	ESE01543_s01111	0.4
LCP06093_SLR81	ESE00418_SLR23	0.5285714285714286
ESE01543_SLR45	ESE00019_SLR19	0.3983739837398374
ESE01543_SLR45	ESE00418_SLR31	0.7602739726027398
ESE01543_SLR45	LCP05531_SLR66	0.9223300970873787
ESE00019_SLR4	LCP06093_SLR78	0.7719298245614035
ESE00019_SLR4	ESE00418_SLR38	0.8508771929824561
ESE00019_SLR19	LCP06093_SLR79	0.85
ESE00019_SLR19	ESE00418_SLR31	0.9143835616438356
ESE00019_SLR19	LCP05531_s01808	0.362962962962963
ESE00019_SLR19	LCP05531_s01818	0.8421052631578947
ESE00019_SLR19	ESE01543_SLR54_2	0.7424242424242424
ESE00019_SLR6	ESE01543_s01103	0.43670886075949367
ESE00019_SLR6	ESE01543_SLR48	0.6148148148148148
ESE00019_SLR6	ESE00418_SLR32	0.6859504132231405
ESE00019_SLR6	ESE00418_s00610	0.6124031007751938
ESE00019_SLR6	LCP05531_SLR76	0.7545454545454545
ESE00019_SLR6	LCP05531_s01800	0.7002967359050445
LCP05531_SLR70	ESE01543_SLR58	0.6721311475409836
LCP05531_SLR70	ESE01543_SLR57	0.6752136752136753
LCP05531_SLR70	LCP06093_SLR91	0.430327868852459
LCP05531_SLR70	ESE00418_SLR33	0.5942622950819673
LCP06093_SLR90	LCP05531_SLR72	0.7923076923076923
LCP06093_SLR90	ESE00418_SLR35	0.7923076923076923
ESE01543_SLR58	LCP06093_SLR91	0.7053291536050157
ESE01543_SLR58	LCP05531_SLR62	0.3434343434343434
ESE01543_SLR58	ESE00418_SLR33	0.890282131661442
LCP06093_SLR79	LCP05531_s01808	0.85
LCP06093_SLR79	ESE01543_SLR50	0.525
LCP06093_SLR79	ESE01543_SLR54_2	0.85
ESE00019_SLR3	ESE00019_SLR9	0.9411764705882368
ESE00019_SLR3	ESE00019_SLR8	0.9518072289156626
ESE00418_SLR39	ESE01543_SLR46	0.48424068767908307
ESE00418_SLR39	LCP06093_SLR84	0.4857142857142857
ESE00418_SLR39	LCP05531_SLR68	0.4565916398713826
ESE01543_s01103	ESE00418_s00610	0.8992248062015504
ESE01543_s01103	LCP05531_s01800	0.8829113924050633
LCP06093_s01880	ESE00418_SLR40	0.6885245901639344
LCP06093_s01874	ESE00418_SLR40	0.5757575757575758
LCP06093_s01874	LCP05531_SLR67	0.803030303030303
ESE00418_SLR42	ESE01543_s01111	0.42045454545454547
ESE01543_SLR54_1	LCP05531_s01808	0.35555555555555557
ESE01543_SLR54_1	LCP05531_SLR62	0.7676767676767676
ESE00019_SLR9	ESE00019_SLR8	0.9411764705882368
LCP05531_s01808	ESE01543_SLR54_2	1.0
LCP05531_s01808	ESE01543_s01090	1.0
LCP05531_s01808	LCP05531_s01807	1.0
ESE00418_SLR40	LCP05531_SLR67	0.3673469387755102
ESE00418_SLR40	ESE00418_SLR26	0.34615384615384615
LCP06093_SLR91	LCP05531_SLR62	0.3333333333333333
LCP06093_SLR91	ESE00418_SLR33	0.6959247648902821
ESE01543_SLR48	ESE00418_SLR32	0.9669421487603306
ESE01543_SLR48	LCP05531_SLR76	1.0
ESE01543_SLR50	ESE01543_SLR54_2	0.3181818181818182
LCP05531_SLR69	ESE00019_SLR16	0.46153846153846156
LCP05531_SLR69	ESE01543_SLR49	1.0
ESE00418_SLR32	LCP05531_SLR76	1.0
ESE01543_s01094	ESE00418_s00614	0.9172932330827067
ESE01543_s01094	ESE00418_s00615	0.9172932330827067
LCP06093_SLR78	ESE00418_SLR38	0.40765765765765766
LCP05531_SLR67	ESE00418_SLR26	0.5384615384615384
ESE00418_s00610	LCP05531_s01800	0.9767441860465116
ESE00019_SLR16	ESE01543_SLR49	0.4807692307692308
LCP06093_SLR82	ESE00418_SLR38	0.40932642487046633
LCP05531_SLR77	LCP05531_s01801	0.8260869565217391
ESE01543_s01090	LCP05531_s01807	1.0
LCP05531_SLR72	ESE00418_SLR35	0.9807692307692307
LCP05531_SLR62	ESE00418_SLR33	0.3838383838383838
ESE01543_SLR46	LCP06093_SLR84	0.4857142857142857
ESE01543_SLR46	LCP05531_SLR68	0.6945337620578779
ESE00418_s00614	ESE00418_s00615	1.0
LCP06093_SLR84	LCP05531_SLR68	0.4857142857142857
